,지역명,전용면적,연도,월,평당분양가격
8226,전남,60m²,2023,10,14150.4
8227,전남,60m²~85m²,2023,10,11817.3
8228,전남,85m²~102m²,2023,10,
8229,전남,102m²~,2023,10,14388.0
8230,경북,모든면적,2023,10,13335.3
8231,경북,60m²,2023,10,14513.4
8232,경북,60m²~85m²,2023,10,13242.9
8233,경북,85m²~102m²,2023,10,13879.8
8234,경북,102m²~,2023,10,13434.3
8235,경남,모든면적,2023,10,12929.4
8236,경남,60m²,2023,10,14223.0
8237,경남,60m²~85m²,2023,10,12457.5
8238,경남,85m²~102m²,2023,10,15470.4
8239,경남,102m²~,2023,10,14754.3
8240,제주,모든면적,2023,10,25743.3
8241,제주,60m²,2023,10,
8242,제주,60m²~85m²,2023,10,25456.199999999997
8243,제주,85m²~102m²,2023,10,
8244,제주,102m²~,2023,10,27627.6
8245,서울,모든면적,2023,11,34145.1
8246,서울,60m²,2023,11,33874.5
8247,서울,60m²~85m²,2023,11,33551.1
8248,서울,85m²~102m²,2023,11,41164.2
8249,서울,102m²~,2023,11,41088.299999999996
8250,인천,모든면적,2023,11,16816.8
8251,인천,60m²,2023,11,17575.8
8252,인천,60m²~85m²,2023,11,16876.2
8253,인천,85m²~102m²,2023,11,17229.3
8254,인천,102m²~,2023,11,15622.199999999999
8255,경기,모든면적,2023,11,21304.8
8256,경기,60m²,2023,11,21403.8
8257,경기,60m²~85m²,2023,11,22905.3
8258,경기,85m²~102m²,2023,11,18315.0
8259,경기,102m²~,2023,11,21443.399999999998
8260,부산,모든면적,2023,11,20691.0
8261,부산,60m²,2023,11,19417.2
8262,부산,60m²~85m²,2023,11,20961.6
8263,부산,85m²~102m²,2023,11,24083.399999999998
8264,부산,102m²~,2023,11,25598.1
8265,대구,모든면적,2023,11,17575.8
8266,대구,60m²,2023,11,
8267,대구,60m²~85m²,2023,11,16988.399999999998
8268,대구,85m²~102m²,2023,11,
8269,대구,102m²~,2023,11,21354.3
8270,광주,모든면적,2023,11,17998.2
8271,광주,60m²,2023,11,19440.3
8272,광주,60m²~85m²,2023,11,17638.5
8273,광주,85m²~102m²,2023,11,14279.099999999999
8274,광주,102m²~,2023,11,19229.1
8275,대전,모든면적,2023,11,16335.0
8276,대전,60m²,2023,11,15727.8
8277,대전,60m²~85m²,2023,11,16374.599999999999
8278,대전,85m²~102m²,2023,11,20981.399999999998
8279,대전,102m²~,2023,11,24631.199999999997
8280,울산,모든면적,2023,11,16698.0
8281,울산,60m²,2023,11,13457.4
8282,울산,60m²~85m²,2023,11,16684.8
8283,울산,85m²~102m²,2023,11,22581.899999999998
8284,울산,102m²~,2023,11,19410.6
8285,세종,모든면적,2023,11,12279.3
8286,세종,60m²,2023,11,12289.199999999999
8287,세종,60m²~85m²,2023,11,12266.099999999999
8288,세종,85m²~102m²,2023,11,
8289,세종,102m²~,2023,11,
8290,강원,모든면적,2023,11,14487.0
8291,강원,60m²,2023,11,13612.5
8292,강원,60m²~85m²,2023,11,14361.599999999999
8293,강원,85m²~102m²,2023,11,17806.8
8294,강원,102m²~,2023,11,16902.6
8295,충북,모든면적,2023,11,11299.199999999999
8296,충북,60m²,2023,11,11088.0
8297,충북,60m²~85m²,2023,11,10942.8
8298,충북,85m²~102m²,2023,11,12932.699999999999
8299,충북,102m²~,2023,11,12279.3
8300,충남,모든면적,2023,11,12767.699999999999
8301,충남,60m²,2023,11,12411.3
8302,충남,60m²~85m²,2023,11,12853.5
8303,충남,85m²~102m²,2023,11,12780.9
8304,충남,102m²~,2023,11,14193.3
8305,전북,모든면적,2023,11,11612.699999999999
8306,전북,60m²,2023,11,
8307,전북,60m²~85m²,2023,11,11517.0
8308,전북,85m²~102m²,2023,11,
8309,전북,102m²~,2023,11,12289.199999999999
8310,전남,모든면적,2023,11,13401.3
8311,전남,60m²,2023,11,14150.4
8312,전남,60m²~85m²,2023,11,13077.9
8313,전남,85m²~102m²,2023,11,
8314,전남,102m²~,2023,11,14388.0
8315,경북,모든면적,2023,11,13668.599999999999
8316,경북,60m²,2023,11,14513.4
8317,경북,60m²~85m²,2023,11,13675.199999999999
8318,경북,85m²~102m²,2023,11,13388.099999999999
8319,경북,102m²~,2023,11,14127.3
8320,경남,모든면적,2023,11,13919.4
8321,경남,60m²,2023,11,12800.699999999999
8322,경남,60m²~85m²,2023,11,13279.199999999999
8323,경남,85m²~102m²,2023,11,
8324,경남,102m²~,2023,11,14787.3
8325,제주,모든면적,2023,11,25743.3
8326,제주,60m²,2023,11,
8327,제주,60m²~85m²,2023,11,25456.199999999997
8328,제주,85m²~102m²,2023,11,
8329,제주,102m²~,2023,11,27627.6
8330,서울,모든면적,2023,12,34947.0
8331,서울,60m²,2023,12,34339.799999999996
8332,서울,60m²~85m²,2023,12,34178.1
8333,서울,85m²~102m²,2023,12,41164.2
8334,서울,102m²~,2023,12,49229.399999999994
8335,인천,모든면적,2023,12,16493.399999999998
8336,인천,60m²,2023,12,17932.2
8337,인천,60m²~85m²,2023,12,16302.0
8338,인천,85m²~102m²,2023,12,16424.1
8339,인천,102m²~,2023,12,15338.4
8340,경기,모든면적,2023,12,21591.899999999998
8341,경기,60m²,2023,12,21849.3
8342,경기,60m²~85m²,2023,12,23344.199999999997
8343,경기,85m²~102m²,2023,12,21195.899999999998
8344,경기,102m²~,2023,12,22086.899999999998
8345,부산,모든면적,2023,12,20691.0
8346,부산,60m²,2023,12,19417.2
8347,부산,60m²~85m²,2023,12,20961.6
8348,부산,85m²~102m²,2023,12,24083.399999999998
8349,부산,102m²~,2023,12,25598.1
8350,대구,모든면적,2023,12,
8351,대구,60m²,2023,12,
8352,대구,60m²~85m²,2023,12,
8353,대구,85m²~102m²,2023,12,
8354,대구,102m²~,2023,12,
8355,광주,모든면적,2023,12,18107.1
8356,광주,60m²,2023,12,19440.3
8357,광주,60m²~85m²,2023,12,17899.2
8358,광주,85m²~102m²,2023,12,14279.099999999999
8359,광주,102m²~,2023,12,19229.1
8360,대전,모든면적,2023,12,16160.099999999999
8361,대전,60m²,2023,12,15727.8
8362,대전,60m²~85m²,2023,12,16523.1
8363,대전,85m²~102m²,2023,12,20981.399999999998
8364,대전,102m²~,2023,12,30851.699999999997
8365,울산,모든면적,2023,12,16024.8
8366,울산,60m²,2023,12,13596.0
8367,울산,60m²~85m²,2023,12,16242.599999999999
8368,울산,85m²~102m²,2023,12,
8369,울산,102m²~,2023,12,16047.9
8370,세종,모든면적,2023,12,
8371,세종,60m²,2023,12,
8372,세종,60m²~85m²,2023,12,
8373,세종,85m²~102m²,2023,12,
8374,세종,102m²~,2023,12,
8375,강원,모든면적,2023,12,14642.099999999999
8376,강원,60m²,2023,12,13612.5
8377,강원,60m²~85m²,2023,12,14513.4
8378,강원,85m²~102m²,2023,12,17546.1
8379,강원,102m²~,2023,12,17476.8
8380,충북,모든면적,2023,12,11540.099999999999
8381,충북,60m²,2023,12,11088.0
8382,충북,60m²~85m²,2023,12,11193.599999999999
8383,충북,85m²~102m²,2023,12,12932.699999999999
8384,충북,102m²~,2023,12,12787.5
8385,충남,모든면적,2023,12,12823.8
8386,충남,60m²,2023,12,12411.3
8387,충남,60m²~85m²,2023,12,12939.3
8388,충남,85m²~102m²,2023,12,13256.099999999999
8389,충남,102m²~,2023,12,14193.3
8390,전북,모든면적,2023,12,11612.699999999999
8391,전북,60m²,2023,12,
8392,전북,60m²~85m²,2023,12,11517.0
8393,전북,85m²~102m²,2023,12,
8394,전북,102m²~,2023,12,12289.199999999999
8395,전남,모든면적,2023,12,13401.3
8396,전남,60m²,2023,12,14150.4
8397,전남,60m²~85m²,2023,12,13077.9
8398,전남,85m²~102m²,2023,12,
8399,전남,102m²~,2023,12,14388.0
8400,경북,모든면적,2023,12,13190.099999999999
8401,경북,60m²,2023,12,14513.4
8402,경북,60m²~85m²,2023,12,13229.699999999999
8403,경북,85m²~102m²,2023,12,13388.099999999999
8404,경북,102m²~,2023,12,12949.199999999999
8405,경남,모든면적,2023,12,13431.0
8406,경남,60m²,2023,12,12800.699999999999
8407,경남,60m²~85m²,2023,12,12543.3
8408,경남,85m²~102m²,2023,12,
8409,경남,102m²~,2023,12,14506.8
8410,제주,모든면적,2023,12,25743.3
8411,제주,60m²,2023,12,
8412,제주,60m²~85m²,2023,12,25456.199999999997
8413,제주,85m²~102m²,2023,12,
8414,제주,102m²~,2023,12,27627.6
8415,서울,모든면적,2024,1,37072.2
8416,서울,60m²,2024,1,36837.9
8417,서울,60m²~85m²,2024,1,34178.1
8418,서울,85m²~102m²,2024,1,41164.2
8419,서울,102m²~,2024,1,49229.399999999994
8420,인천,모든면적,2024,1,16453.8
8421,인천,60m²,2024,1,17895.899999999998
8422,인천,60m²~85m²,2024,1,16252.5
8423,인천,85m²~102m²,2024,1,16424.1
8424,인천,102m²~,2024,1,15338.4
8425,경기,모든면적,2024,1,21519.3
8426,경기,60m²,2024,1,21987.899999999998
8427,경기,60m²~85m²,2024,1,23542.199999999997
8428,경기,85m²~102m²,2024,1,21195.899999999998
8429,경기,102m²~,2024,1,22334.399999999998
8430,부산,모든면적,2024,1,20691.0
8431,부산,60m²,2024,1,19417.2
8432,부산,60m²~85m²,2024,1,20961.6
8433,부산,85m²~102m²,2024,1,24083.399999999998
8434,부산,102m²~,2024,1,25598.1
8435,대구,모든면적,2024,1,
8436,대구,60m²,2024,1,
8437,대구,60m²~85m²,2024,1,
8438,대구,85m²~102m²,2024,1,
8439,대구,102m²~,2024,1,
8440,광주,모든면적,2024,1,18532.8
8441,광주,60m²,2024,1,19440.3
8442,광주,60m²~85m²,2024,1,18308.399999999998
8443,광주,85m²~102m²,2024,1,14279.099999999999
8444,광주,102m²~,2024,1,20278.5
8445,대전,모든면적,2024,1,16160.099999999999
8446,대전,60m²,2024,1,15727.8
8447,대전,60m²~85m²,2024,1,16523.1
8448,대전,85m²~102m²,2024,1,20981.399999999998
8449,대전,102m²~,2024,1,30851.699999999997
8450,울산,모든면적,2024,1,16024.8
8451,울산,60m²,2024,1,13596.0
8452,울산,60m²~85m²,2024,1,16242.599999999999
8453,울산,85m²~102m²,2024,1,
8454,울산,102m²~,2024,1,16047.9
8455,세종,모든면적,2024,1,
8456,세종,60m²,2024,1,
8457,세종,60m²~85m²,2024,1,
8458,세종,85m²~102m²,2024,1,
8459,세종,102m²~,2024,1,
8460,강원,모든면적,2024,1,14642.099999999999
8461,강원,60m²,2024,1,13612.5
8462,강원,60m²~85m²,2024,1,14513.4
8463,강원,85m²~102m²,2024,1,17546.1
8464,강원,102m²~,2024,1,17476.8
8465,충북,모든면적,2024,1,11540.099999999999
8466,충북,60m²,2024,1,11088.0
8467,충북,60m²~85m²,2024,1,11193.599999999999
8468,충북,85m²~102m²,2024,1,12932.699999999999
8469,충북,102m²~,2024,1,12787.5
8470,충남,모든면적,2024,1,11932.8
8471,충남,60m²,2024,1,12411.3
8472,충남,60m²~85m²,2024,1,11860.199999999999
8473,충남,85m²~102m²,2024,1,13256.099999999999
8474,충남,102m²~,2024,1,14193.3
8475,전북,모든면적,2024,1,11612.699999999999
8476,전북,60m²,2024,1,
8477,전북,60m²~85m²,2024,1,11517.0
8478,전북,85m²~102m²,2024,1,
8479,전북,102m²~,2024,1,12289.199999999999
8480,전남,모든면적,2024,1,12417.9
8481,전남,60m²,2024,1,14150.4
8482,전남,60m²~85m²,2024,1,12193.5
8483,전남,85m²~102m²,2024,1,
8484,전남,102m²~,2024,1,14737.8
8485,경북,모든면적,2024,1,13770.9
8486,경북,60m²,2024,1,14513.4
8487,경북,60m²~85m²,2024,1,13774.199999999999
8488,경북,85m²~102m²,2024,1,13388.099999999999
8489,경북,102m²~,2024,1,14150.4
8490,경남,모든면적,2024,1,13431.0
8491,경남,60m²,2024,1,12800.699999999999
8492,경남,60m²~85m²,2024,1,12543.3
8493,경남,85m²~102m²,2024,1,
8494,경남,102m²~,2024,1,14506.8
8495,제주,모든면적,2024,1,25743.3
8496,제주,60m²,2024,1,
8497,제주,60m²~85m²,2024,1,25456.199999999997
8498,제주,85m²~102m²,2024,1,
8499,제주,102m²~,2024,1,27627.6
8500,서울,모든면적,2024,2,37808.1
8501,서울,60m²,2024,2,37560.6
8502,서울,60m²~85m²,2024,2,34834.799999999996
8503,서울,85m²~102m²,2024,2,41164.2
8504,서울,102m²~,2024,2,45408.0
8505,인천,모든면적,2024,2,18090.6
8506,인천,60m²,2024,2,17895.899999999998
8507,인천,60m²~85m²,2024,2,18008.1
8508,인천,85m²~102m²,2024,2,20169.6
8509,인천,102m²~,2024,2,19875.899999999998
8510,경기,모든면적,2024,2,20892.3
8511,경기,60m²,2024,2,22067.1
8512,경기,60m²~85m²,2024,2,21925.199999999997
8513,경기,85m²~102m²,2024,2,21730.5
8514,경기,102m²~,2024,2,21826.199999999997
8515,부산,모든면적,2024,2,20575.5
8516,부산,60m²,2024,2,19925.399999999998
8517,부산,60m²~85m²,2024,2,20664.6
8518,부산,85m²~102m²,2024,2,23905.199999999997
8519,부산,102m²~,2024,2,25601.399999999998
8520,대구,모든면적,2024,2,
8521,대구,60m²,2024,2,
8522,대구,60m²~85m²,2024,2,
8523,대구,85m²~102m²,2024,2,
8524,대구,102m²~,2024,2,
8525,광주,모든면적,2024,2,19054.2
8526,광주,60m²,2024,2,20268.6
8527,광주,60m²~85m²,2024,2,18671.399999999998
8528,광주,85m²~102m²,2024,2,14279.099999999999
8529,광주,102m²~,2024,2,19549.2
8530,대전,모든면적,2024,2,17216.1
8531,대전,60m²,2024,2,16460.399999999998
8532,대전,60m²~85m²,2024,2,17991.6
8533,대전,85m²~102m²,2024,2,20981.399999999998
8534,대전,102m²~,2024,2,30851.699999999997
8535,울산,모든면적,2024,2,16724.399999999998
8536,울산,60m²,2024,2,13596.0
8537,울산,60m²~85m²,2024,2,16734.3
8538,울산,85m²~102m²,2024,2,
8539,울산,102m²~,2024,2,16047.9
8540,세종,모든면적,2024,2,
8541,세종,60m²,2024,2,
8542,세종,60m²~85m²,2024,2,
8543,세종,85m²~102m²,2024,2,
8544,세종,102m²~,2024,2,
8545,강원,모든면적,2024,2,14642.099999999999
8546,강원,60m²,2024,2,13612.5
8547,강원,60m²~85m²,2024,2,14513.4
8548,강원,85m²~102m²,2024,2,17546.1
8549,강원,102m²~,2024,2,17476.8
8550,충북,모든면적,2024,2,11711.699999999999
8551,충북,60m²,2024,2,12384.9
8552,충북,60m²~85m²,2024,2,11441.099999999999
8553,충북,85m²~102m²,2024,2,12932.699999999999
8554,충북,102m²~,2024,2,12899.699999999999
8555,충남,모든면적,2024,2,12064.8
8556,충남,60m²,2024,2,12411.3
8557,충남,60m²~85m²,2024,2,12002.099999999999
8558,충남,85m²~102m²,2024,2,13256.099999999999
8559,충남,102m²~,2024,2,14470.5
8560,전북,모든면적,2024,2,12318.9
8561,전북,60m²,2024,2,14774.099999999999
8562,전북,60m²~85m²,2024,2,12252.9
8563,전북,85m²~102m²,2024,2,
8564,전북,102m²~,2024,2,13084.5
8565,전남,모든면적,2024,2,12147.3
8566,전남,60m²,2024,2,14150.4
8567,전남,60m²~85m²,2024,2,12064.8
8568,전남,85m²~102m²,2024,2,
8569,전남,102m²~,2024,2,15087.599999999999
8570,경북,모든면적,2024,2,13784.099999999999
8571,경북,60m²,2024,2,14718.0
8572,경북,60m²~85m²,2024,2,13767.599999999999
8573,경북,85m²~102m²,2024,2,13388.099999999999
8574,경북,102m²~,2024,2,15203.099999999999
8575,경남,모든면적,2024,2,13840.199999999999
8576,경남,60m²,2024,2,12800.699999999999
8577,경남,60m²~85m²,2024,2,14265.9
8578,경남,85m²~102m²,2024,2,
8579,경남,102m²~,2024,2,14506.8
8580,제주,모든면적,2024,2,24773.1
8581,제주,60m²,2024,2,
8582,제주,60m²~85m²,2024,2,24380.399999999998
8583,제주,85m²~102m²,2024,2,
8584,제주,102m²~,2024,2,26004.0
8585,서울,모든면적,2024,3,37943.4
8586,서울,60m²,2024,3,37728.9
8587,서울,60m²~85m²,2024,3,35864.4
8588,서울,85m²~102m²,2024,3,41164.2
8589,서울,102m²~,2024,3,45408.0
8590,인천,모든면적,2024,3,18117.0
8591,인천,60m²,2024,3,17935.5
8592,인천,60m²~85m²,2024,3,18044.399999999998
8593,인천,85m²~102m²,2024,3,20182.8
8594,인천,102m²~,2024,3,19875.899999999998
8595,경기,모든면적,2024,3,20895.6
8596,경기,60m²,2024,3,22090.199999999997
8597,경기,60m²~85m²,2024,3,21925.199999999997
8598,경기,85m²~102m²,2024,3,21710.699999999997
8599,경기,102m²~,2024,3,22826.1
8600,부산,모든면적,2024,3,20575.5
8601,부산,60m²,2024,3,19925.399999999998
8602,부산,60m²~85m²,2024,3,20664.6
8603,부산,85m²~102m²,2024,3,23905.199999999997
8604,부산,102m²~,2024,3,25601.399999999998
8605,대구,모든면적,2024,3,30600.899999999998
8606,대구,60m²,2024,3,
8607,대구,60m²~85m²,2024,3,30600.899999999998
8608,대구,85m²~102m²,2024,3,
8609,대구,102m²~,2024,3,
8610,광주,모든면적,2024,3,18885.899999999998
8611,광주,60m²,2024,3,20453.399999999998
8612,광주,60m²~85m²,2024,3,18753.899999999998
8613,광주,85m²~102m²,2024,3,14279.099999999999
8614,광주,102m²~,2024,3,18453.6
8615,대전,모든면적,2024,3,17351.399999999998
8616,대전,60m²,2024,3,16859.7
8617,대전,60m²~85m²,2024,3,17859.6
8618,대전,85m²~102m²,2024,3,20981.399999999998
8619,대전,102m²~,2024,3,30851.699999999997
8620,울산,모든면적,2024,3,16711.2
8621,울산,60m²,2024,3,13734.599999999999
8622,울산,60m²~85m²,2024,3,16701.3
8623,울산,85m²~102m²,2024,3,
8624,울산,102m²~,2024,3,16047.9
8625,세종,모든면적,2024,3,
8626,세종,60m²,2024,3,
8627,세종,60m²~85m²,2024,3,
8628,세종,85m²~102m²,2024,3,
8629,세종,102m²~,2024,3,
8630,강원,모든면적,2024,3,14642.099999999999
8631,강원,60m²,2024,3,13612.5
8632,강원,60m²~85m²,2024,3,14513.4
8633,강원,85m²~102m²,2024,3,17546.1
8634,강원,102m²~,2024,3,17476.8
8635,충북,모든면적,2024,3,12592.8
8636,충북,60m²,2024,3,13685.099999999999
8637,충북,60m²~85m²,2024,3,12411.3
8638,충북,85m²~102m²,2024,3,12932.699999999999
8639,충북,102m²~,2024,3,12899.699999999999
8640,충남,모든면적,2024,3,12064.8
8641,충남,60m²,2024,3,12411.3
8642,충남,60m²~85m²,2024,3,12002.099999999999
8643,충남,85m²~102m²,2024,3,13256.099999999999
8644,충남,102m²~,2024,3,14470.5
8645,전북,모든면적,2024,3,12487.199999999999
8646,전북,60m²,2024,3,14774.099999999999
8647,전북,60m²~85m²,2024,3,12431.099999999999
8648,전북,85m²~102m²,2024,3,
8649,전북,102m²~,2024,3,13384.8
8650,전남,모든면적,2024,3,12147.3
8651,전남,60m²,2024,3,14150.4
8652,전남,60m²~85m²,2024,3,12064.8
8653,전남,85m²~102m²,2024,3,
8654,전남,102m²~,2024,3,15087.599999999999
8655,경북,모든면적,2024,3,13784.099999999999
8656,경북,60m²,2024,3,14718.0
8657,경북,60m²~85m²,2024,3,13767.599999999999
8658,경북,85m²~102m²,2024,3,13388.099999999999
8659,경북,102m²~,2024,3,15203.099999999999
8660,경남,모든면적,2024,3,13840.199999999999
8661,경남,60m²,2024,3,12800.699999999999
8662,경남,60m²~85m²,2024,3,14265.9
8663,경남,85m²~102m²,2024,3,
8664,경남,102m²~,2024,3,14506.8
8665,제주,모든면적,2024,3,24773.1
8666,제주,60m²,2024,3,
8667,제주,60m²~85m²,2024,3,24380.399999999998
8668,제주,85m²~102m²,2024,3,
8669,제주,102m²~,2024,3,26004.0
8670,서울,모든면적,2024,4,38841.0
8671,서울,60m²,2024,4,38590.2
8672,서울,60m²~85m²,2024,4,37290.0
8673,서울,85m²~102m²,2024,4,41164.2
8674,서울,102m²~,2024,4,45408.0
8675,인천,모든면적,2024,4,18189.6
8676,인천,60m²,2024,4,18169.8
8677,인천,60m²~85m²,2024,4,18206.1
8678,인천,85m²~102m²,2024,4,20182.8
8679,인천,102m²~,2024,4,19219.2
8680,경기,모든면적,2024,4,21083.699999999997
8681,경기,60m²,2024,4,21671.1
8682,경기,60m²~85m²,2024,4,22301.399999999998
8683,경기,85m²~102m²,2024,4,21816.3
8684,경기,102m²~,2024,4,22944.899999999998
8685,부산,모든면적,2024,4,20116.8
8686,부산,60m²,2024,4,19912.2
8687,부산,60m²~85m²,2024,4,20083.8
8688,부산,85m²~102m²,2024,4,22845.899999999998
8689,부산,102m²~,2024,4,23133.0
8690,대구,모든면적,2024,4,30600.899999999998
8691,대구,60m²,2024,4,
8692,대구,60m²~85m²,2024,4,30600.899999999998
8693,대구,85m²~102m²,2024,4,
8694,대구,102m²~,2024,4,
8695,광주,모든면적,2024,4,18885.899999999998
8696,광주,60m²,2024,4,20453.399999999998
8697,광주,60m²~85m²,2024,4,18753.899999999998
8698,광주,85m²~102m²,2024,4,14279.099999999999
8699,광주,102m²~,2024,4,18453.6
8700,대전,모든면적,2024,4,18767.1
8701,대전,60m²,2024,4,16925.7
8702,대전,60m²~85m²,2024,4,18885.899999999998
8703,대전,85m²~102m²,2024,4,20981.399999999998
8704,대전,102m²~,2024,4,27815.699999999997
8705,울산,모든면적,2024,4,16942.2
8706,울산,60m²,2024,4,19404.0
8707,울산,60m²~85m²,2024,4,16942.2
8708,울산,85m²~102m²,2024,4,
8709,울산,102m²~,2024,4,16047.9
8710,세종,모든면적,2024,4,
8711,세종,60m²,2024,4,
8712,세종,60m²~85m²,2024,4,
8713,세종,85m²~102m²,2024,4,
8714,세종,102m²~,2024,4,
8715,강원,모든면적,2024,4,14777.4
8716,강원,60m²,2024,4,14008.5
8717,강원,60m²~85m²,2024,4,14632.199999999999
8718,강원,85m²~102m²,2024,4,17546.1
8719,강원,102m²~,2024,4,17612.1
8720,충북,모든면적,2024,4,12962.4
8721,충북,60m²,2024,4,13685.099999999999
8722,충북,60m²~85m²,2024,4,12843.599999999999
8723,충북,85m²~102m²,2024,4,12969.0
8724,충북,102m²~,2024,4,13239.599999999999
8725,충남,모든면적,2024,4,12117.599999999999
